Sale Completed Date,Customer Company,Customer Type,Item Description,Sale Completed Time,Sale Line Quantity Sold,Sale Line  Total 
07-10-2024,K1481,TLTC,Classic TLTC Quarter-Zip - WH (XL),07-10-2024 06:46,1,65
07-10-2024,P2802,TLTC,Tennis Labour,07-10-2024 07:11,2,50
07-10-2024,P2802,TLTC,1/2 Set Fusion Ecoplay 1.25,07-10-2024 07:11,1,10.5
07-10-2024,P2802,TLTC,1/2 Set Wilson Sensation  Natural 1.30,07-10-2024 07:11,1,12.5
07-10-2024,P2802,TLTC,1/2 Set Wilson NXT Natural 1.30,07-10-2024 07:11,2,35
07-10-2024,P2802,TLTC,Head Graphene 360+ Extreme PWR (L2),07-10-2024 07:11,1,179.99
07-10-2024,P2802,TLTC,Dunlop FX500 2023 (L3),07-10-2024 07:11,1,250
07-10-2024,L2835,TLTC,Classic TLTC Quarter-Zip - WH (L),07-10-2024 07:18,1,65
07-10-2024,W2612A,TLTC,Head Tour Backpack 25L FO,07-10-2024 07:43,1,100
07-10-2024,W2612A,TLTC,Fila Low Cut Sock (L),07-10-2024 07:43,2,26
07-10-2024,W2612A,TLTC,M Nike Vapor 11 - WH/KEGN (US 9.5),07-10-2024 07:43,1,210
07-10-2024,B0150,TLTC,HEAD Pro Player Visor,07-10-2024 08:02,1,26
07-10-2024,R2272,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 09:12,1,7.2
07-10-2024,M1879,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 09:13,1,7.2
07-10-2024,B1399A,TLTC,M Asics Gel-Resolution 9 - White/Black (US 9),07-10-2024 09:32,1,190
07-10-2024,C1967,TLTC,1/2 Set Wilson Sensation  Natural 1.30,07-10-2024 10:26,2,25
07-10-2024,C1967,TLTC,Tennis Labour,07-10-2024 10:26,1,25
07-10-2024,M1553,TLTC,Tourna Grip XXL 30 Pack,07-10-2024 10:27,1,60
07-10-2024,P0608,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 11:58,1,7.2
07-10-2024,V2832,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 12:57,1,7.2
07-10-2024,C3005,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 12:58,1,7.2
07-10-2024,M2939,TLTC,M Nike DF Polo Solid White (XL),07-10-2024 13:00,1,64
07-10-2024,L2820,TLTC,M Asics Gel-Resolution 9 - White/Black (US 8),07-10-2024 13:53,1,190
07-10-2024,L2820,TLTC,B Fila PLR Short White (L),07-10-2024 13:53,1,50
07-10-2024,L2820,TLTC,B Fila Doubles Crew White (L),07-10-2024 13:53,1,45
07-10-2024,M2939,TLTC,Wilson RF 01 Pro  (L3),07-10-2024 14:08,1,350
07-10-2024,M2939,TLTC,Tennis Labour,07-10-2024 14:08,1,25
07-10-2024,W2521C,TLTC,Classic TLTC Quarter-Zip - WH (S),07-10-2024 14:11,1,65
07-10-2024,C3005,TLTC,1/2 Set Babolat VS Touch  Natural 1.25,07-10-2024 14:21,1,35
07-10-2024,C3005,TLTC,Tennis Labour,07-10-2024 14:21,1,25
07-10-2024,C3005,TLTC,1/2 Set Luxilon Element Rose Gold 1.25,07-10-2024 14:21,1,19
07-10-2024,H2124,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 14:30,1,7.2
07-10-2024,L2337,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 15:01,2,14.4
07-10-2024,A1989,TLTC,Wilson U.S. Open Extra Duty,07-10-2024 15:01,1,7.2
07-10-2024,B1701A,TLTC,Wilson U.S. Open Extra Duty,07-10-2024 15:02,1,7.2
07-10-2024,H0394,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 15:18,1,7.2
07-10-2024,W0837,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 15:23,1,7.2
07-10-2024,S2604,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 15:25,1,7.2
07-10-2024,T1556A,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 16:01,1,7.2
07-10-2024,M2941,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 16:02,1,7.2
07-10-2024,P2809,TLTC,Wilson U.S. Open Extra Duty,07-10-2024 16:02,1,7.2
07-10-2024,L1029,TLTC,Wilson U.S. Open Extra Duty,07-10-2024 16:04,1,7.2
07-10-2024,N2659,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 16:27,1,7.2
07-10-2024,M2804C,TLTC,Wilson U.S. Open Regular Duty,07-10-2024 16:55,1,7.2
08-10-2024,G1725,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 04:08,1,7.2
08-10-2024,S0899,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 04:57,1,7.2
08-10-2024,L2805C,TLTC,Tennis Labour,08-10-2024 06:36,1,25
08-10-2024,L2805C,TLTC,1/2 Set Babolat Syn Gut Force  Natural 1.30,08-10-2024 06:36,1,10
08-10-2024,L2805C,TLTC,1/2 Set Head Hawk Power Petrol 1.25,08-10-2024 06:36,1,15.5
08-10-2024,R0148,TLTC,1/2 Set Babolat VS Touch  Natural 1.25,08-10-2024 06:40,1,35
08-10-2024,R0148,TLTC,Tennis Labour,08-10-2024 06:40,1,25
08-10-2024,R0148,TLTC,1/2 Set Head Hawk Touch Anthracite 1.25,08-10-2024 06:40,1,10
08-10-2024,M1970A,TLTC,1/2 Set Wilson Sensation Plus Black 1.34,08-10-2024 06:47,2,25
08-10-2024,M1970A,TLTC,Tennis Labour,08-10-2024 06:47,1,25
08-10-2024,A1167A,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 06:50,1,7.2
08-10-2024,A1989A,TLTC,Wilson U.S. Open Extra Duty,08-10-2024 06:58,1,7.2
08-10-2024,Y1537,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 07:03,1,7.2
08-10-2024,S2604,TLTC,Wilson U.S. Open Extra Duty,08-10-2024 07:03,1,7.2
08-10-2024,P1363,TLTC,Tennis Labour,08-10-2024 07:05,1,25
08-10-2024,P1363,TLTC,Babolat VS Touch Natural 1.30 Full Set,08-10-2024 07:05,1,70
08-10-2024,S0689,TLTC,Tennis Labour,08-10-2024 07:19,1,25
08-10-2024,S0689,TLTC,1/2 Set Wilson Sensation  Natural 1.30,08-10-2024 07:19,1,12.5
08-10-2024,S0689,TLTC,1/2 Set Babolat RPM Blast Black 1.30,08-10-2024 07:19,1,17.5
08-10-2024,K1889A,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 07:23,1,7.2
08-10-2024,L1029,TLTC,1/2 Set Head Lynx Tour Champagne 1.25,08-10-2024 07:27,1,15
08-10-2024,L1029,TLTC,Tennis Labour,08-10-2024 07:27,1,25
08-10-2024,L1029,TLTC,1/2 Set Head Velocity MLT Blue 1.30,08-10-2024 07:27,1,12
08-10-2024,M0574,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 07:33,1,7.2
08-10-2024,S1904,TLTC,W Asics Solution Speed FF3 - White/Black (US 9),08-10-2024 08:13,1,190
08-10-2024,C2180,TLTC,Tennis Labour,08-10-2024 08:15,1,25
08-10-2024,C2180,TLTC,Babolat VS Touch Natural 1.25 Full Set,08-10-2024 08:15,1,70
08-10-2024,S1607A,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 09:33,1,7.2
08-10-2024,B2816,TLTC,W Fila Tennis Dress White (M),08-10-2024 10:27,1,80
08-10-2024,J1995,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 12:52,1,7.2
08-10-2024,K2785,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 13:00,1,7.2
08-10-2024,R2511A,TLTC,Wilson U.S. Open Extra Duty,08-10-2024 13:01,1,7.2
08-10-2024,U2704,TLTC,Harrow Radar Jr. Squash Eye Guard,08-10-2024 13:18,1,35
08-10-2024,J1995,TLTC,Jr. Head Sprint 3.5 WH/BK (US 4.5),08-10-2024 13:18,1,80
08-10-2024,P2806A,TLTC,Jr. Clique TLTC Hoodie White (L),08-10-2024 13:19,1,48
08-10-2024,A2708,TLTC,Fila Low Cut Sock (L),08-10-2024 13:50,1,13
08-10-2024,R0710,TLTC,Wilson Triniti,08-10-2024 13:56,1,7.7
08-10-2024,H1581,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 13:59,1,7.2
08-10-2024,K2692,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 14:23,1,7.2
08-10-2024,S2608,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 14:27,1,7.2
08-10-2024,P1902A,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 14:45,1,7.2
08-10-2024,M1752,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 14:57,1,7.2
08-10-2024,J1995D,TLTC,Head Hydrosorb Pro  White,08-10-2024 14:57,1,15
08-10-2024,P2806C,TLTC,Jr. Head Sprint 3.5 WH/BK (US 3.5),08-10-2024 14:58,1,80
08-10-2024,C0316B,TLTC,1/2 Set Head Lynx Tour Champagne 1.25,08-10-2024 14:59,1,15
08-10-2024,C0316B,TLTC,Wilson Shift 99 V1 White (L2),08-10-2024 14:59,1,300
08-10-2024,C0316B,TLTC,Tennis Labour,08-10-2024 14:59,1,25
08-10-2024,C0316B,TLTC,1/2 Set Wilson Sensation  Natural 1.30,08-10-2024 14:59,1,12.5
08-10-2024,F1102A,TLTC,W Asics Gel-Resolution 9 White/Silver (US 7.5),08-10-2024 15:19,1,133
08-10-2024,K1634,TLTC,Wilson U.S. Open Extra Duty,08-10-2024 15:27,1,7.2
08-10-2024,W0837,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 15:29,1,7.2
08-10-2024,B0183A,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 15:30,1,7.2
08-10-2024,W2613,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 15:56,1,7.2
08-10-2024,B2307,TLTC,Head Raptor Eye Guard,08-10-2024 16:21,1,45
08-10-2024,M2804,TLTC,Wilson U.S. Open Regular Duty,08-10-2024 16:56,1,7.2
08-10-2024,K2776,TLTC,Wilson Roland Garros,08-10-2024 17:02,1,7.2
09-10-2024,R2831,TLTC,Wilson U.S. Open Extra Duty,09-10-2024 03:50,1,7.2
09-10-2024,S2831,TLTC,Wilson U.S. Open Extra Duty,09-10-2024 03:59,1,7.2
09-10-2024,R2824,TLTC,Wilson U.S. Open Extra Duty,09-10-2024 04:08,1,7.2
09-10-2024,G1823,TLTC,Wilson U.S. Open Extra Duty,09-10-2024 05:28,1,7.2
09-10-2024,G1823,TLTC,Wilson U.S. Open Regular Duty,09-10-2024 05:29,1,7.2
09-10-2024,F2620,TLTC,Wilson U.S. Open Extra Duty,09-10-2024 06:58,1,7.2
09-10-2024,T2768,TLTC,Wilson U.S. Open Regular Duty,09-10-2024 07:22,1,7.2
09-10-2024,T1984,TLTC,Wilson U.S. Open Extra Duty,09-10-2024 07:59,1,7.2
09-10-2024,F1610,TLTC,W Asics Solution Speed FF3 - White/Coral (US 9.5),09-10-2024 08:20,1,190
09-10-2024,R2179,TLTC,G Fila Pleated Dress White (XXS),09-10-2024 08:36,-1,-82
09-10-2024,S1837,TLTC,Babolat VS Touch Natural 1.30 Full Set,09-10-2024 10:53,2,140
09-10-2024,S1837,TLTC,Tennis Labour,09-10-2024 10:53,2,50
09-10-2024,W0682,TLTC,Tennis Labour,09-10-2024 11:03,1,25
09-10-2024,T1556,TLTC,Tennis Labour,09-10-2024 11:50,1,25
09-10-2024,T1556,TLTC,1/2 Set Wilson NXT Natural 1.30,09-10-2024 11:50,2,35
09-10-2024,F2821,TLTC,Wilson U.S. Open Regular Duty,09-10-2024 13:26,1,7.2
09-10-2024,D2463,TLTC,Wilson U.S. Open Regular Duty,09-10-2024 13:53,1,7.2
09-10-2024,W1620,TLTC,Wilson U.S. Open Regular Duty,09-10-2024 14:01,2,14.4
09-10-2024,S2604,TLTC,W Asics Gel-Resolution 9 White/Silver (US 8),09-10-2024 14:01,1,190
09-10-2024,M2939,TLTC,Jr. Clique TLTC Hoodie White (M),09-10-2024 14:10,1,48
09-10-2024,M2939,TLTC,B Fila Doubles Crew White (L),09-10-2024 14:10,1,45
09-10-2024,M2939,TLTC,Jr. Clique TLTC Hoodie White (L),09-10-2024 14:10,1,48
09-10-2024,M2939,TLTC,B Fila PLR Short White (M),09-10-2024 14:10,1,50
09-10-2024,R2675,TLTC,Jr. Clique TLTC Hoodie White (M),09-10-2024 14:15,1,48
09-10-2024,R2675,TLTC,Jr. Clique TLTC Sweatpants White (M),09-10-2024 14:15,1,38
09-10-2024,R2675,TLTC,Jr. Clique TLTC Hoodie White (S),09-10-2024 14:15,1,48
09-10-2024,S2757,TLTC,Wilson U.S. Open Regular Duty,09-10-2024 14:32,1,7.2
09-10-2024,S2840,TLTC,Wilson U.S. Open Regular Duty,09-10-2024 14:52,1,7.2
09-10-2024,L2392,TLTC,Wilson U.S. Open Regular Duty,09-10-2024 17:08,3,21.6
09-10-2024,W2580,TLTC,Tennis Labour,09-10-2024 17:09,1,25
09-10-2024,W2580,TLTC,1/2 Set Babolat VS Touch  Natural 1.25,09-10-2024 17:09,1,35
09-10-2024,W2580,TLTC,1/2 Set Fusion Ecoplay 1.25,09-10-2024 17:09,1,10.5
09-10-2024,W2580,TLTC,Babolat Pure Aero 2023 Black/Yellow (L2),09-10-2024 17:09,1,310
09-10-2024,W2580,TLTC,Wilson U.S. Open Extra Duty,09-10-2024 17:10,1,7.2
10-10-2024,P2820,TLTC,Wilson U.S. Open Regular Duty,10-10-2024 05:53,1,7.2
10-10-2024,A2790,TLTC,Wilson U.S. Open Regular Duty,10-10-2024 05:56,1,7.2
10-10-2024,Y2706A,TLTC,Classic TLTC Quarter-Zip - WH (L),10-10-2024 07:14,1,65
10-10-2024,Y2706A,TLTC,Classic TLTC Quarter-Zip - WH (M),10-10-2024 07:14,1,65
10-10-2024,C3005,TLTC,Tennis Labour (Same-Day),10-10-2024 07:42,-1,-35
10-10-2024,C3005,TLTC,Tennis Labour,10-10-2024 07:42,1,25
10-10-2024,M2940A,TLTC,Jr. Clique TLTC Hoodie White (XS),10-10-2024 08:18,1,48
10-10-2024,P1902A,TLTC,Wilson U.S. Open Regular Duty,10-10-2024 09:11,1,7.2
10-10-2024,V2832,TLTC,"M Nike DF Victory 7"" Short White (L)",10-10-2024 09:14,3,192
10-10-2024,V2832,TLTC,TLTC Sports Bottle,10-10-2024 09:14,2,24
10-10-2024,P2310,TLTC,Wilson Roland Garros,10-10-2024 09:31,1,7.2
10-10-2024,D1407,TLTC,1/2 Set Head RIP Control Black 1.30,10-10-2024 09:58,2,22
10-10-2024,D1407,TLTC,Tennis Labour,10-10-2024 09:58,1,25
10-10-2024,M2599,TLTC,Wilson U.S. Open Regular Duty,10-10-2024 10:51,1,7.2
10-10-2024,D1942,TLTC,1/2 Set Head Hawk Touch Anthracite 1.25,10-10-2024 12:32,2,20
10-10-2024,D1942,TLTC,Tennis Labour,10-10-2024 12:32,1,25
10-10-2024,B1268,TLTC,1/2 Set Wilson Synthetic Gut Power White 1.30,10-10-2024 12:46,2,15
10-10-2024,B1268,TLTC,Tennis Labour,10-10-2024 12:46,1,25
10-10-2024,C1892B,TLTC,Wilson U.S. Open Extra Duty,10-10-2024 12:59,1,7.2
10-10-2024,W2612A,TLTC,Wilson U.S. Open Regular Duty,10-10-2024 13:01,1,7.2
10-10-2024,K1889C,TLTC,"M Nike DF Victory 7"" Short White (L)",10-10-2024 13:44,1,64
10-10-2024,K1889C,TLTC,M LW TLTC LC Richmond T-Shirt White (L),10-10-2024 13:44,1,38
10-10-2024,M1397,TLTC,Wilson U.S. Open Regular Duty,10-10-2024 14:28,1,7.2
10-10-2024,G1297,TLTC,Wilson U.S. Open Regular Duty,10-10-2024 14:29,1,7.2
10-10-2024,P0730,TLTC,Wilson U.S. Open Regular Duty,10-10-2024 14:29,1,7.2
10-10-2024,T1556,TLTC,Wilson U.S. Open Regular Duty,10-10-2024 14:38,1,7.2
10-10-2024,M2941,TLTC,Wilson U.S. Open Extra Duty,10-10-2024 15:44,1,7.2
10-10-2024,S2174A,TLTC,Squash Ball Doubles,10-10-2024 15:58,1,8
10-10-2024,R0556,TLTC,Wilson U.S. Open Extra Duty,10-10-2024 17:01,1,7.2
11-10-2024,P1902A,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 04:49,1,7.2
11-10-2024,K2783,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 05:02,1,7.2
11-10-2024,B0266,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 06:27,1,7.2
11-10-2024,M0574,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 06:28,1,7.2
11-10-2024,,TLTC,B Fila Doubles Crew White (XXS),11-10-2024 07:07,1,45
11-10-2024,,TLTC,Jr. Clique TLTC Hoodie White (XS),11-10-2024 07:07,1,48
11-10-2024,,TLTC,B Fila PLR Short White (XXS),11-10-2024 07:07,1,50
11-10-2024,F1610,TLTC,W Asics Solution Speed FF3 - White/Coral (US 9.5),11-10-2024 07:40,-1,-190
11-10-2024,K1889C,TLTC,"M Nike DF Victory 9"" Short White/Black (L)",11-10-2024 08:06,1,64
11-10-2024,K1889C,TLTC,W LW TLTC LC Teagan T-Shirt White (M),11-10-2024 08:06,1,38
11-10-2024,S1783,TLTC,1/2 Set Babolat Xcel Natural 1.30,11-10-2024 08:45,2,35
11-10-2024,S1783,TLTC,Tennis Labour,11-10-2024 08:45,1,25
11-10-2024,W2821,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 08:50,1,7.2
11-10-2024,A1604B,TLTC,Squash Ball Singles,11-10-2024 08:51,1,7
11-10-2024,A1604,TLTC,Tennis Labour,11-10-2024 08:51,1,25
11-10-2024,A1604,TLTC,1/2 Set Tecnifibre X-One Biphase Natural 1.30,11-10-2024 08:51,2,35
11-10-2024,S2629,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 08:53,2,14.4
11-10-2024,W1353,TLTC,1/2 Set Fusion Spin 1.25,11-10-2024 09:12,2,16
11-10-2024,W1353,TLTC,Tennis Labour,11-10-2024 09:12,1,25
11-10-2024,K2615,TLTC,1/2 Set Head Lynx Tour Grey 1.25,11-10-2024 09:15,1,15
11-10-2024,K2615,TLTC,1/2 Set Wilson Sensation  Natural 1.30,11-10-2024 09:15,1,12.5
11-10-2024,K2615,TLTC,Tennis Labour,11-10-2024 09:15,1,25
11-10-2024,K2615,TLTC,1/2 Set Wilson Sensation  Natural 1.30,11-10-2024 09:20,1,12.5
11-10-2024,K2615,TLTC,1/2 Set Head Lynx Tour Grey 1.25,11-10-2024 09:20,1,15
11-10-2024,K2615,TLTC,Tennis Labour,11-10-2024 09:20,1,25
11-10-2024,K2781C,TLTC,1/2 Set Wilson Sensation  Natural 1.30,11-10-2024 09:24,1,12.5
11-10-2024,K2781C,TLTC,1/2 Set Luxilon Element Rose Gold 1.25,11-10-2024 09:24,1,19
11-10-2024,K2781C,TLTC,Tennis Labour,11-10-2024 09:24,1,25
11-10-2024,S1783,TLTC,1/2 Set Babolat Xcel Natural 1.30,11-10-2024 09:28,2,35
11-10-2024,S1783,TLTC,Tennis Labour,11-10-2024 09:28,1,25
11-10-2024,S1783,TLTC,Tennis Labour,11-10-2024 09:52,-1,-25
11-10-2024,S1783,TLTC,1/2 Set Babolat Xcel Natural 1.30,11-10-2024 09:52,-2,-35
11-10-2024,B2839,TLTC,Tennis Labour,11-10-2024 10:00,1,25
11-10-2024,B2839,TLTC,1/2 Set Wilson Synthetic Gut Power Black 1.30,11-10-2024 10:00,1,7.5
11-10-2024,B2839,TLTC,1/2 Set Babolat RPM Blast Black 1.25,11-10-2024 10:00,1,17.5
11-10-2024,B0864,TLTC,W Nike Zoom GP Challenge 1 White/L Blue (US 8.5),11-10-2024 10:01,1,210
11-10-2024,B0266,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 10:14,1,7.2
11-10-2024,V2828,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 10:19,1,7.2
11-10-2024,M2829,TLTC,Wilson U.S. Open Extra Duty,11-10-2024 11:54,1,7.2
11-10-2024,,TLTC,Wilson Kaos K2.0 White/Pearl Blue (K 11),11-10-2024 12:10,1,70
11-10-2024,C2904,TLTC,Tennis Labour,11-10-2024 12:15,1,25
11-10-2024,M2821,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 13:11,1,7.2
11-10-2024,C3005,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 13:24,1,7.2
11-10-2024,M2804,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 13:26,1,7.2
11-10-2024,Y1196,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 13:30,1,7.2
11-10-2024,A2602,TLTC,Wilson U.S. Open Extra Duty,11-10-2024 13:31,1,7.2
11-10-2024,M2784,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 14:03,1,7.2
11-10-2024,F1978,TLTC,Fila Headband White,11-10-2024 14:21,1,7.5
11-10-2024,C0226,TLTC,"M Nike DF Victory 7"" Short White (M)",11-10-2024 14:22,1,64
11-10-2024,D2463B,TLTC,Wilson U.S. Open Regular Duty,11-10-2024 15:40,1,7.2
11-10-2024,S2025,TLTC,Squash Labour,11-10-2024 15:45,1,25
11-10-2024,S2025,TLTC,M LW TLTC LC Richmond T-Shirt White (L),11-10-2024 15:45,1,38
11-10-2024,S2025,TLTC,Classic TLTC Quarter-Zip - WH (L),11-10-2024 15:45,1,65
11-10-2024,S2025,TLTC,1/2 Set Ashaway SuperNick XL 1.25,11-10-2024 15:45,2,18
11-10-2024,S2025,TLTC,Squash Ball Singles,11-10-2024 15:45,1,7
12-10-2024,E1868,TLTC,Wilson U.S. Open Extra Duty,12-10-2024 05:34,1,7.2
12-10-2024,A1604,TLTC,Squash Ball Singles,12-10-2024 05:52,1,7
12-10-2024,S0947,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 06:22,1,7.2
12-10-2024,R0705A,TLTC,Wilson U.S. Open Extra Duty,12-10-2024 06:26,1,7.2
12-10-2024,B0212,TLTC,Wilson Pro Overgrip (3-Pack) Green (Blade),12-10-2024 07:27,1,12
12-10-2024,R1018,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 07:29,1,7.2
12-10-2024,Y2706A,TLTC,Classic TLTC Quarter-Zip - WH (L),12-10-2024 07:29,-1,-65
12-10-2024,Y2706A,TLTC,Classic TLTC Quarter-Zip - WH (M),12-10-2024 07:29,1,65
12-10-2024,P2310,TLTC,Wilson U.S. Open Extra Duty,12-10-2024 08:03,1,7.2
12-10-2024,P2803A,TLTC,W LW TLTC Sadie Pant (L),12-10-2024 08:16,1,95
12-10-2024,M2939,TLTC,Wilson U.S. Open Extra Duty,12-10-2024 08:53,1,7.2
12-10-2024,B1011A,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 09:01,1,7.2
12-10-2024,A1604,TLTC,Wilson U.S. Open Extra Duty,12-10-2024 09:26,1,7.2
12-10-2024,L1029,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 09:27,1,7.2
12-10-2024,K2459A,TLTC,Jr. Clique TLTC Hoodie White (M),12-10-2024 09:30,1,48
12-10-2024,K2459A,TLTC,W lululemon Sculpt SS Shirt - WH (6),12-10-2024 09:30,1,68
12-10-2024,K2459A,TLTC,"Head 2.5"" Wristband White",12-10-2024 09:30,1,10
12-10-2024,K2459A,TLTC,Jr. Clique TLTC Sweatpants White (S),12-10-2024 09:30,1,38
12-10-2024,W2821,TLTC,1/2 Set Babolat Xcel Natural 1.30,12-10-2024 09:31,1,17.5
12-10-2024,W2821,TLTC,1/2 Set Babolat RPM Blast Black 1.25,12-10-2024 09:31,1,17.5
12-10-2024,W2821,TLTC,Tennis Labour,12-10-2024 09:31,1,25
12-10-2024,G1994,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 09:50,1,7.2
12-10-2024,K2459,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 09:51,1,7.2
12-10-2024,A1604,TLTC,Tennis Labour,12-10-2024 10:54,1,25
12-10-2024,A1604,TLTC,1/2 Set Tecnifibre X-One Biphase Natural 1.30,12-10-2024 10:54,2,35
12-10-2024,B0345A,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 10:56,1,7.2
12-10-2024,D1489,TLTC,Wilson U.S. Open Extra Duty,12-10-2024 10:59,1,7.2
12-10-2024,M2568,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 11:00,1,7.2
12-10-2024,S2797,TLTC,W Head Revolt Pro 4.5 - White/Aqua (US 8),12-10-2024 11:47,1,179.95
12-10-2024,S2797,TLTC,"W lululemon Pace Rival MR Skirt 15"" - WH  (2)",12-10-2024 11:47,1,78
12-10-2024,R1888,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 12:03,1,7.2
12-10-2024,H1581A,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 12:28,1,7.2
12-10-2024,R2206,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 12:49,1,7.2
12-10-2024,F2126A,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 12:56,1,7.2
12-10-2024,K2719C,TLTC,W Nike Vapor 11 - WH/BK (US 7),12-10-2024 13:27,1,225
12-10-2024,K2719C,TLTC,Classic TLTC Quarter-Zip - WH (XS),12-10-2024 13:27,1,65
12-10-2024,B1979B,TLTC,W Nike Vapor 11 - WH/BK (US 7.5),12-10-2024 13:32,1,225
12-10-2024,M2804D,TLTC,M Fila Short Sleeve Henley White (S),12-10-2024 14:15,1,60
12-10-2024,V2818,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 14:58,1,7.2
12-10-2024,M1263A,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 15:09,1,7.2
12-10-2024,M2804D,TLTC,Wilson U.S. Open Regular Duty,12-10-2024 17:23,1,7.2
13-10-2024,F2818,TLTC,Wilson U.S. Open Regular Duty,13-10-2024 07:06,1,7.2
13-10-2024,B0212A,TLTC,Wilson U.S. Open Regular Duty,13-10-2024 07:06,1,7.2
13-10-2024,C0813,TLTC,Wilson U.S. Open Regular Duty,13-10-2024 07:30,1,7.2
13-10-2024,J1995,TLTC,Wilson U.S. Open Extra Duty,13-10-2024 07:50,1,7.2
13-10-2024,K1169A,TLTC,Wilson U.S. Open Extra Duty,13-10-2024 08:32,1,7.2
13-10-2024,F2814,TLTC,Wilson U.S. Open Extra Duty,13-10-2024 09:03,1,7.2
13-10-2024,M2804,TLTC,Wilson U.S. Open Extra Duty,13-10-2024 09:05,1,7.2
13-10-2024,K2459,TLTC,Wilson U.S. Open Regular Duty,13-10-2024 11:40,1,7.2
13-10-2024,H2770A,TLTC,Wilson U.S. Open Extra Duty,13-10-2024 11:51,1,7.2
13-10-2024,U0913,TLTC,Wilson U.S. Open Regular Duty,13-10-2024 13:04,1,7.2
14-10-2024,C1892A,TLTC,Wilson U.S. Open Extra Duty,14-10-2024 05:52,1,7.2
14-10-2024,S2273,TLTC,Wilson U.S. Open Extra Duty,14-10-2024 05:59,1,7.2
14-10-2024,S2284,TLTC,Wilson U.S. Open Regular Duty,14-10-2024 06:28,1,7.2
14-10-2024,R2179,TLTC,Wilson U.S. Open Regular Duty,14-10-2024 06:59,1,7.2
14-10-2024,A1989A,TLTC,Wilson U.S. Open Extra Duty,14-10-2024 07:01,1,7.2
14-10-2024,S2539A,TLTC,Wilson Roland Garros,14-10-2024 07:39,1,7.2
14-10-2024,G0636,TLTC,Wilson U.S. Open Regular Duty,14-10-2024 08:20,1,7.2
14-10-2024,F2814,TLTC,Wilson U.S. Open Regular Duty,14-10-2024 08:20,1,7.2
14-10-2024,L1763,TLTC,Wilson U.S. Open Regular Duty,14-10-2024 08:21,1,7.2
14-10-2024,M2940,TLTC,Wilson U.S. Open Regular Duty,14-10-2024 08:21,1,7.2
